,Comercializadora,Tarifa,Precio_Potencia_P1,Precio_Potencia_P2,Precio_Potencia_P3,Precio_Potencia_P4,Precio_Potencia_P5,Precio_Potencia_P6,Precio_Energía_P1,Precio_Energía_P2,Precio_Energía_P3,Precio_Energía_P4,Precio_Energía_P5,Precio_Energía_P6,Fecha_Inicio,Fecha_Finalización
257,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0768158267868226,0.0768158267868226,0.0768158267868226,0.0768158267868226,0.0768158267868226,0.0768158267868226,2020-01-01,2020-01-31
258,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.07011463817850125,0.07011463817850125,0.07011463817850125,0.07011463817850125,0.07011463817850125,0.07011463817850125,2020-01-02,2020-02-28
259,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-03,2020-03-31
260,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-04,2020-04-30
261,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,2020-05-31
262,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-06,2020-06-30
263,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.06494608331619695,0.06494608331619695,0.06494608331619695,0.06494608331619695,0.06494608331619695,0.06494608331619695,2020-01-07,2020-07-31
264,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-08,2020-08-31
265,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-09,2020-09-30
266,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-10,2020-10-31
267,Opcion,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-11,2020-11-30
268,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10942711835188088,0.10942711835188088,0.10942711835188088,0.10942711835188088,0.10942711835188088,0.10942711835188088,2019-01-05,2019-05-31
269,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10747180396819357,0.10747180396819357,0.10747180396819357,0.10747180396819357,0.10747180396819357,0.10747180396819357,2019-01-06,2019-06-30
270,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.11153240298917914,0.11153240298917914,0.11153240298917914,0.11153240298917914,0.11153240298917914,0.11153240298917914,2019-01-07,2019-07-31
271,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10480867402849384,0.10480867402849384,0.10480867402849384,0.10480867402849384,0.10480867402849384,0.10480867402849384,2019-01-08,2019-08-31
272,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.100946,0.100946,0.100946,0.100946,0.100946,0.100946,2019-01-09,2019-09-30
273,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10776900039509982,0.10776900039509982,0.10776900039509982,0.10776900039509982,0.10776900039509982,0.10776900039509982,2019-01-10,2019-10-31
274,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10384267146819358,0.10384267146819358,0.10384267146819358,0.10384267146819358,0.10384267146819358,0.10384267146819358,2019-01-11,2019-11-30
275,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.09478806643313085,0.09478806643313085,0.09478806643313085,0.09478806643313085,0.09478806643313085,0.09478806643313085,2019-01-12,2019-12-31
276,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10249863566491846,0.10249863566491846,0.10249863566491846,0.10249863566491846,0.10249863566491846,0.10249863566491846,2020-01-01,2020-01-31
277,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.08629757950960934,0.08629757950960934,0.08629757950960934,0.08629757950960934,0.08629757950960934,0.08629757950960934,2020-01-02,2020-02-28
278,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.08629757950960934,0.08629757950960934,0.08629757950960934,0.08629757950960934,0.08629757950960934,0.08629757950960934,2020-01-03,2020-03-31
279,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.07764844034034639,0.07764844034034639,0.07764844034034639,0.07764844034034639,0.07764844034034639,0.07764844034034639,2020-01-04,2020-04-30
280,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.079199,0.079199,0.079199,0.079199,0.079199,0.079199,2020-01-05,2020-05-31
281,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.088215,0.088215,0.088215,0.088215,0.088215,0.088215,2020-01-06,2020-06-30
282,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.092055,0.092055,0.092055,0.092055,0.092055,0.092055,2020-01-07,2020-07-31
283,Audax,2.0. A,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.094816,0.094816,0.094816,0.094816,0.094816,0.094816,2020-01-08,2020-08-31
284,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.1270631894335484,0.1270631894335484,0.1270631894335484,0.1270631894335484,0.1270631894335484,0.1270631894335484,2019-01-05,2019-05-31
285,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.12471450542791675,0.12471450542791675,0.12471450542791675,0.12471450542791675,0.12471450542791675,0.12471450542791675,2019-01-06,2019-06-30
286,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.13118358182888337,0.13118358182888337,0.13118358182888337,0.13118358182888337,0.13118358182888337,0.13118358182888337,2019-01-07,2019-07-31
287,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.12454896100190006,0.12454896100190006,0.12454896100190006,0.12454896100190006,0.12454896100190006,0.12454896100190006,2019-01-08,2019-08-31
288,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.120823,0.120823,0.120823,0.120823,0.120823,0.120823,2019-01-09,2019-09-30
289,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.1273765324622501,0.1273765324622501,0.1273765324622501,0.1273765324622501,0.1273765324622501,0.1273765324622501,2019-01-10,2019-10-31
290,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.1255552115496501,0.1255552115496501,0.1255552115496501,0.1255552115496501,0.1255552115496501,0.1255552115496501,2019-01-11,2019-11-30
291,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.117036249464371,0.117036249464371,0.117036249464371,0.117036249464371,0.117036249464371,0.117036249464371,2019-01-12,2019-12-31
292,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.12363251876704842,0.12363251876704842,0.12363251876704842,0.12363251876704842,0.12363251876704842,0.12363251876704842,2020-01-01,2020-01-31
293,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10519489828153229,0.10519489828153229,0.10519489828153229,0.10519489828153229,0.10519489828153229,0.10519489828153229,2020-01-02,2020-02-28
294,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10519489828153229,0.10519489828153229,0.10519489828153229,0.10519489828153229,0.10519489828153229,0.10519489828153229,2020-01-03,2020-03-31
295,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.09474229944998341,0.09474229944998341,0.09474229944998341,0.09474229944998341,0.09474229944998341,0.09474229944998341,2020-01-04,2020-04-30
296,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.096468,0.096468,0.096468,0.096468,0.096468,0.096468,2020-01-05,2020-05-31
297,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.10531,0.10531,0.10531,0.10531,0.10531,0.10531,2020-01-06,2020-06-30
298,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.111825,0.111825,0.111825,0.111825,0.111825,0.111825,2020-01-07,2020-07-31
299,Audax,2.0. DHA,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.038043426,0.11468,0.11468,0.11468,0.11468,0.11468,0.11468,2020-01-08,2020-08-31
300,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.12276011835188216,0.12276011835188216,0.12276011835188216,0.12276011835188216,0.12276011835188216,0.12276011835188216,2019-01-05,2019-05-31
301,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.12116134399090314,0.12116134399090314,0.12116134399090314,0.12116134399090314,0.12116134399090314,0.12116134399090314,2019-01-06,2019-06-30
302,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.1251736372478499,0.1251736372478499,0.1251736372478499,0.1251736372478499,0.1251736372478499,0.1251736372478499,2019-01-07,2019-07-31
303,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11824963897822627,0.11824963897822627,0.11824963897822627,0.11824963897822627,0.11824963897822627,0.11824963897822627,2019-01-08,2019-08-31
304,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.114023,0.114023,0.114023,0.114023,0.114023,0.114023,2019-01-09,2019-09-30
305,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.12067299045409442,0.12067299045409442,0.12067299045409442,0.12067299045409442,0.12067299045409442,0.12067299045409442,2019-01-10,2019-10-31
306,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11717567146819485,0.11717567146819485,0.11717567146819485,0.11717567146819485,0.11717567146819485,0.11717567146819485,2019-01-11,2019-11-30
307,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10812106643313214,0.10812106643313214,0.10812106643313214,0.10812106643313214,0.10812106643313214,0.10812106643313214,2019-01-12,2019-12-31
308,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11583163566491976,0.11583163566491976,0.11583163566491976,0.11583163566491976,0.11583163566491976,0.11583163566491976,2020-01-01,2020-01-31
309,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10037096110241982,0.10037096110241982,0.10037096110241982,0.10037096110241982,0.10037096110241982,0.10037096110241982,2020-01-02,2020-02-28
310,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10037096110241982,0.10037096110241982,0.10037096110241982,0.10037096110241982,0.10037096110241982,0.10037096110241982,2020-01-03,2020-03-31
311,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.09098144034034765,0.09098144034034765,0.09098144034034765,0.09098144034034765,0.09098144034034765,0.09098144034034765,2020-01-04,2020-04-30
312,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.092532,0.092532,0.092532,0.092532,0.092532,0.092532,2020-01-05,2020-05-31
313,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.101548,0.101548,0.101548,0.101548,0.101548,0.101548,2020-01-06,2020-06-30
314,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.105388,0.105388,0.105388,0.105388,0.105388,0.105388,2020-01-07,2020-07-31
315,Audax,2.1. A,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.108149,0.108149,0.108149,0.108149,0.108149,0.108149,2020-01-08,2020-08-31
316,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.13973733982751574,0.13973733982751574,0.13973733982751574,0.13973733982751574,0.13973733982751574,0.13973733982751574,2019-01-05,2019-05-31
317,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.13727050542791627,0.13727050542791627,0.13727050542791627,0.13727050542791627,0.13727050542791627,0.13727050542791627,2019-01-06,2019-06-30
318,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.14361469561322537,0.14361469561322537,0.14361469561322537,0.14361469561322537,0.14361469561322537,0.14361469561322537,2019-01-07,2019-07-31
319,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.13703991114624153,0.13703991114624153,0.13703991114624153,0.13703991114624153,0.13703991114624153,0.13703991114624153,2019-01-08,2019-08-31
320,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.133379,0.133379,0.133379,0.133379,0.133379,0.133379,2019-01-09,2019-09-30
321,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.14008447352080608,0.14008447352080608,0.14008447352080608,0.14008447352080608,0.14008447352080608,0.14008447352080608,2019-01-10,2019-10-31
322,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.13811121154964962,0.13811121154964962,0.13811121154964962,0.13811121154964962,0.13811121154964962,0.13811121154964962,2019-01-11,2019-11-30
323,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.129592,0.129592,0.129592,0.129592,0.129592,0.129592,2019-01-12,2019-12-31
324,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.136188518767048,0.136188518767048,0.136188518767048,0.136188518767048,0.136188518767048,0.136188518767048,2020-01-01,2020-01-31
325,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11775089828153185,0.11775089828153185,0.11775089828153185,0.11775089828153185,0.11775089828153185,0.11775089828153185,2020-01-02,2020-02-28
326,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.11775089828153185,0.11775089828153185,0.11775089828153185,0.11775089828153185,0.11775089828153185,0.11775089828153185,2020-01-03,2020-03-31
327,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.10729829944998295,0.10729829944998295,0.10729829944998295,0.10729829944998295,0.10729829944998295,0.10729829944998295,2020-01-04,2020-04-30
328,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.109024,0.109024,0.109024,0.109024,0.109024,0.109024,2020-01-05,2020-05-31
329,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.117866,0.117866,0.117866,0.117866,0.117866,0.117866,2020-01-06,2020-06-30
330,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.124381,0.124381,0.124381,0.124381,0.124381,0.124381,2020-01-07,2020-07-31
331,Audax,2.1. DHA,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.04444471,0.127236,0.127236,0.127236,0.127236,0.127236,0.127236,2020-01-08,2020-08-31
332,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.095391,0.095391,0.095391,0.095391,0.095391,0.095391,2019-01-03,2019-03-31
333,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.093528,0.093528,0.093528,0.093528,0.093528,0.093528,2019-01-04,2019-04-30
334,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08984685185854836,0.08984685185854836,0.08984685185854836,0.08984685185854836,0.08984685185854836,0.08984685185854836,2019-01-05,2019-05-31
335,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08791203207291665,0.08791203207291665,0.08791203207291665,0.08791203207291665,0.08791203207291665,0.08791203207291665,2019-01-06,2019-06-30
336,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.0940523068755645,0.0940523068755645,0.0940523068755645,0.0940523068755645,0.0940523068755645,0.0940523068755645,2019-01-07,2019-07-31
337,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08619631019274193,0.08619631019274193,0.08619631019274193,0.08619631019274193,0.08619631019274193,0.08619631019274193,2019-01-08,2019-08-31
338,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08113482914799999,0.08113482914799999,0.08113482914799999,0.08113482914799999,0.08113482914799999,0.08113482914799999,2019-01-09,2019-09-30
339,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08787157676225801,0.08787157676225801,0.08787157676225801,0.08787157676225801,0.08787157676225801,0.08787157676225801,2019-01-10,2019-10-31
340,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09216248780633328,0.09216248780633328,0.09216248780633328,0.09216248780633328,0.09216248780633328,0.09216248780633328,2019-01-11,2019-11-30
341,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.08275561485200268,0.08275561485200268,0.08275561485200268,0.08275561485200268,0.08275561485200268,0.08275561485200268,2019-01-12,2019-12-31
342,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.09047288328024192,0.09047288328024192,0.09047288328024192,0.09047288328024192,0.09047288328024192,0.09047288328024192,2020-01-01,2020-01-31
343,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.07180073415749998,0.07180073415749998,0.07180073415749998,0.07180073415749998,0.07180073415749998,0.07180073415749998,2020-01-02,2020-02-28
344,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.07180073415749998,0.07180073415749998,0.07180073415749998,0.07180073415749998,0.07180073415749998,0.07180073415749998,2020-01-03,2020-03-31
345,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.0559427161448333,0.0559427161448333,0.0559427161448333,0.0559427161448333,0.0559427161448333,0.0559427161448333,2020-01-04,2020-04-30
346,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.057255,0.057255,0.057255,0.057255,0.057255,0.057255,2020-01-05,2020-05-31
347,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.066351,0.066351,0.066351,0.066351,0.066351,0.066351,2020-01-06,2020-06-30
348,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.072738,0.072738,0.072738,0.072738,0.072738,0.072738,2020-01-07,2020-07-31
349,Audax,3.0. A,0.040728885,0.02443733,0.016291555,0.040728885,0.02443733,0.016291555,0.07417,0.07417,0.07417,0.07417,0.07417,0.07417,2020-01-08,2020-08-31
350,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.081894,0.081894,0.081894,0.081894,0.081894,0.081894,2019-01-03,2019-03-31
351,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.082291,0.082291,0.082291,0.082291,0.082291,0.082291,2019-01-04,2019-04-30
352,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07971137969757576,0.07971137969757576,0.07971137969757576,0.07971137969757576,0.07971137969757576,0.07971137969757576,2019-01-05,2019-05-31
353,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.0756369927969167,0.0756369927969167,0.0756369927969167,0.0756369927969167,0.0756369927969167,0.0756369927969167,2019-01-06,2019-06-30
354,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08241976312775362,0.08241976312775362,0.08241976312775362,0.08241976312775362,0.08241976312775362,0.08241976312775362,2019-01-07,2019-07-31
355,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07500696686166669,0.07500696686166669,0.07500696686166669,0.07500696686166669,0.07500696686166669,0.07500696686166669,2019-01-08,2019-08-31
356,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.071237,0.071237,0.071237,0.071237,0.071237,0.071237,2019-01-09,2019-09-30
357,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07686390081717395,0.07686390081717395,0.07686390081717395,0.07686390081717395,0.07686390081717395,0.07686390081717395,2019-01-10,2019-10-31
358,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.08003378833758333,0.08003378833758333,0.08003378833758333,0.08003378833758333,0.08003378833758333,0.08003378833758333,2019-01-11,2019-11-30
359,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07206915656983333,0.07206915656983333,0.07206915656983333,0.07206915656983333,0.07206915656983333,0.07206915656983333,2019-01-12,2019-12-31
360,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.07610914411318184,0.07610914411318184,0.07610914411318184,0.07610914411318184,0.07610914411318184,0.07610914411318184,2020-01-01,2020-01-31
361,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.0596304793507576,0.0596304793507576,0.0596304793507576,0.0596304793507576,0.0596304793507576,0.0596304793507576,2020-01-02,2020-02-28
362,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.0596304793507576,0.0596304793507576,0.0596304793507576,0.0596304793507576,0.0596304793507576,0.0596304793507576,2020-01-03,2020-03-31
363,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.04600203616522728,0.04600203616522728,0.04600203616522728,0.04600203616522728,0.04600203616522728,0.04600203616522728,2020-01-04,2020-04-30
364,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.049999,0.049999,0.049999,0.049999,0.049999,0.049999,2020-01-05,2020-05-31
365,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.058045,0.058045,0.058045,0.058045,0.058045,0.058045,2020-01-06,2020-06-30
366,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.064411,0.064411,0.064411,0.064411,0.064411,0.064411,2020-01-07,2020-07-31
367,Audax,3.1. A,0.059173468,0.03649068900000001,0.008367731,0.059173468,0.03649068900000001,0.008367731,0.066097,0.066097,0.066097,0.066097,0.066097,0.066097,2020-01-08,2020-08-31
368,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-03,2019-03-31
369,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04,2019-04-30
370,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-05,2019-05-31
371,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.08918,0.08918,0.08918,0.08918,0.08918,0.08918,2019-01-06,2019-06-30
372,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.096131,0.096131,0.096131,0.096131,0.096131,0.096131,2019-01-07,2019-07-31
373,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-08,2019-08-31
374,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-09,2019-09-30
375,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-10,2019-10-31
376,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-11,2019-11-30
377,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.086105,0.086105,0.086105,0.086105,0.086105,0.086105,2019-01-12,2019-12-31
378,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.090291,0.090291,0.090291,0.090291,0.090291,0.090291,2020-01-01,2020-01-31
379,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.08286,0.08286,0.08286,0.08286,0.08286,0.08286,2020-01-02,2020-02-28
380,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-03,2020-03-31
381,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-04,2020-04-30
382,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-05,2020-05-31
383,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.07428,0.07428,0.07428,0.07428,0.07428,0.07428,2020-01-06,2020-06-30
384,Audax,6.1. A,0.039139427,0.019586654,0.014334178,0.014334178,0.014334178,0.006540177,0.07807,0.07807,0.07807,0.07807,0.07807,0.07807,2020-01-07,2020-07-31
385,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04,2019-04-30
386,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-05,2019-05-31
387,Audax,6.2. A,0.022158348,0.011088763,0.008115134,0.008115134,0.008115134,0.003702649,0.075251,0.075251,0.075251,0.075251,0.075251,0.075251,2019-01-06,2019-06-30
